sweep,knob_name,knob_value,seed,policy_id,total_requests,migration_count,total_served_ms,total_migration_rtt_ms,mean_migration_rtt_ms,migration_bytes_total,mean_migration_bytes_per_migration,combined_ms_alpha0.5,combined_ms_alpha1,combined_ms_alpha2
ambiguity,dominant_peer_ratio,0.25,11,naive_target_aware,3002,675,276052.057441,64136.458047,95.016975,2764800,4096.000000,308120.286464,340188.515488,404324.973535
ambiguity,dominant_peer_ratio,0.25,11,engagement_g00_d0.0,3002,675,276052.057441,64136.458047,95.016975,2764800,4096.000000,308120.286464,340188.515488,404324.973535
ambiguity,dominant_peer_ratio,0.25,11,engagement_g00_d0.25,3002,375,276202.329120,36723.390949,97.929043,1536000,4096.000000,294564.024594,312925.720069,349649.111018
ambiguity,dominant_peer_ratio,0.25,11,engagement_g00_d0.5,3002,327,278892.652124,32777.564642,100.237201,1339392,4096.000000,295281.434445,311670.216766,344447.781408
ambiguity,dominant_peer_ratio,0.25,11,engagement_g00_d1.0,3002,274,281801.914535,27843.259457,101.617735,1122304,4096.000000,295723.544263,309645.173992,337488.433449
ambiguity,dominant_peer_ratio,0.25,11,engagement_g00_d2.0,3002,177,290473.491427,18926.272046,106.928091,724992,4096.000000,299936.627450,309399.763473,328326.035519
ambiguity,dominant_peer_ratio,0.25,11,engagement_g00_d5.0,3002,64,302472.898908,6771.818124,105.809658,262144,4096.000000,305858.807970,309244.717032,316016.535156
ambiguity,dominant_peer_ratio,0.25,11,engagement_g00_d10.0,3002,12,290718.168069,1269.710715,105.809226,49152,4096.000000,291353.023426,291987.878784,293257.589499
ambiguity,dominant_peer_ratio,0.25,11,engagement_g05_d0.0,3002,47,301007.314041,4621.979049,98.339980,192512,4096.000000,303318.303565,305629.293090,310251.272139
ambiguity,dominant_peer_ratio,0.25,11,engagement_g05_d0.25,3002,44,301986.872617,4481.152000,101.844364,180224,4096.000000,304227.448617,306468.024617,310949.176617
ambiguity,dominant_peer_ratio,0.25,11,engagement_g05_d0.5,3002,41,297629.887111,4062.330663,99.081236,167936,4096.000000,299661.052442,301692.217774,305754.548437
ambiguity,dominant_peer_ratio,0.25,11,engagement_g05_d1.0,3002,40,297204.474273,4011.231742,100.280794,163840,4096.000000,299210.090144,301215.706015,305226.937757
ambiguity,dominant_peer_ratio,0.25,11,engagement_g05_d2.0,3002,32,304052.082969,3474.825220,108.588288,131072,4096.000000,305789.495579,307526.908189,311001.733409
ambiguity,dominant_peer_ratio,0.25,11,engagement_g05_d5.0,3002,11,302950.343113,1419.690492,129.062772,45056,4096.000000,303660.188359,304370.033605,305789.724097
ambiguity,dominant_peer_ratio,0.25,11,engagement_g05_d10.0,3002,1,303151.955776,127.080804,127.080804,4096,4096.000000,303215.496178,303279.036580,303406.117384
ambiguity,dominant_peer_ratio,0.25,11,oracle_a1,3002,1576,81257.191657,46408.893685,29.447268,6455296,4096.000000,104461.638499,127666.085342,174074.979027
ambiguity,dominant_peer_ratio,0.25,11,oracle_a0.5,3002,2406,47555.220057,97033.457408,40.329783,9854976,4096.000000,96071.948761,144588.677465,241622.134873
ambiguity,dominant_peer_ratio,0.25,11,oracle_a2,3002,937,114533.575989,23114.974042,24.669129,3837952,4096.000000,126091.063010,137648.550031,160763.524073
ambiguity,dominant_peer_ratio,0.25,12,static,3026,0,302749.119656,0.000000,,0,,302749.119656,302749.119656,302749.119656
ambiguity,dominant_peer_ratio,0.25,12,nearest,3026,5,337358.889604,705.318650,141.063730,20480,4096.000000,337711.548929,338064.208254,338769.526904
ambiguity,dominant_peer_ratio,0.25,12,naive_target_aware,3026,690,281550.745034,72294.931684,104.775263,2826240,4096.000000,317698.210876,353845.676718,426140.608402
ambiguity,dominant_peer_ratio,0.25,12,engagement_g00_d0.0,3026,690,281550.745034,72294.931684,104.775263,2826240,4096.000000,317698.210876,353845.676718,426140.608402
ambiguity,dominant_peer_ratio,0.25,12,engagement_g00_d0.25,3026,383,280415.018271,38547.842524,100.647108,1568768,4096.000000,299688.939533,318962.860795,357510.703319
ambiguity,dominant_peer_ratio,0.25,12,engagement_g00_d0.5,3026,342,278337.799434,33534.788833,98.054938,1400832,4096.000000,295105.193851,311872.588267,345407.377100
ambiguity,dominant_peer_ratio,0.25,12,engagement_g00_d1.0,3026,280,282747.211003,27842.092959,99.436046,1146880,4096.000000,296668.257483,310589.303962,338431.396921
ambiguity,dominant_peer_ratio,0.25,12,engagement_g00_d2.0,3026,193,290928.634162,18636.164260,96.560437,790528,4096.000000,300246.716292,309564.798422,328200.962682
ambiguity,dominant_peer_ratio,0.25,12,engagement_g00_d5.0,3026,69,280366.561631,5770.247208,83.626771,282624,4096.000000,283251.685235,286136.808839,291907.056047
ambiguity,dominant_peer_ratio,0.25,12,engagement_g00_d10.0,3026,8,294734.788101,724.413139,90.551642,32768,4096.000000,295096.994671,295459.201240,296183.614379
ambiguity,dominant_peer_ratio,0.25,12,engagement_g05_d0.0,3026,45,273717.433834,4169.770448,92.661566,184320,4096.000000,275802.319058,277887.204282,282056.974730
ambiguity,dominant_peer_ratio,0.25,12,engagement_g05_d0.25,3026,41,274095.938793,3731.694925,91.016949,167936,4096.000000,275961.786256,277827.633718,281559.328643
ambiguity,dominant_peer_ratio,0.25,12,engagement_g05_d0.5,3026,40,276255.998339,3527.022826,88.175571,163840,4096.000000,278019.509752,279783.021165,283310.043991
ambiguity,dominant_peer_ratio,0.25,12,engagement_g05_d1.0,3026,39,276349.857747,3282.415920,84.164511,159744,4096.000000,277991.065707,279632.273667,282914.689587
ambiguity,dominant_peer_ratio,0.25,12,engagement_g05_d2.0,3026,35,276152.854042,3074.570328,87.844867,143360,4096.000000,277690.139206,279227.424370,282301.994698
ambiguity,dominant_peer_ratio,0.25,12,engagement_g05_d5.0,3026,9,292434.853086,851.297619,94.588624,36864,4096.000000,292860.501895,293286.150705,294137.448324
ambiguity,dominant_peer_ratio,0.25,12,engagement_g05_d10.0,3026,0,302749.119656,0.000000,,0,,302749.119656,302749.119656,302749.119656
ambiguity,dominant_peer_ratio,0.25,12,oracle_a1,3026,1598,76699.846012,37004.920833,23.157022,6545408,4096.000000,95202.306428,113704.766845,150709.687678
ambiguity,dominant_peer_ratio,0.25,12,oracle_a0.5,3026,2348,48655.335972,80661.093419,34.353106,9617408,4096.000000,88985.882681,129316.429391,209977.522810
ambiguity,dominant_peer_ratio,0.25,12,oracle_a2,3026,1106,99137.796779,20754.106657,18.765015,4530176,4096.000000,109514.850107,119891.903436,140646.010093
ambiguity,dominant_peer_ratio,0.25,13,static,3014,0,284632.277918,0.000000,,0,,284632.277918,284632.277918,284632.277918
ambiguity,dominant_peer_ratio,0.25,13,nearest,3014,23,307073.735384,3206.880352,139.429581,94208,4096.000000,308677.175560,310280.615736,313487.496088
ambiguity,dominant_peer_ratio,0.25,13,naive_target_aware,3014,639,269668.353265,65591.928741,102.647776,2617344,4096.000000,302464.317636,335260.282006,400852.210747
ambiguity,dominant_peer_ratio,0.25,13,engagement_g00_d0.0,3014,639,269668.353265,65591.928741,102.647776,2617344,4096.000000,302464.317636,335260.282006,400852.210747
ambiguity,dominant_peer_ratio,0.25,13,engagement_g00_d0.25,3014,352,273195.484347,34685.667267,98.538827,1441792,4096.000000,290538.317981,307881.151614,342566.818881
ambiguity,dominant_peer_ratio,0.25,13,engagement_g00_d0.5,3014,315,274941.268578,30340.701112,96.319686,1290240,4096.000000,290111.619134,305281.969690,335622.670802
ambiguity,dominant_peer_ratio,0.25,13,engagement_g00_d1.0,3014,255,279484.917279,24480.749999,96.002941,1044480,4096.000000,291725.292279,303965.667278,328446.417277
ambiguity,dominant_peer_ratio,0.25,13,engagement_g00_d2.0,3014,183,284451.513435,17603.236164,96.192547,749568,4096.000000,293253.131517,302054.749599,319657.985763
ambiguity,dominant_peer_ratio,0.25,13,engagement_g00_d5.0,3014,78,291411.743554,8328.543289,106.776196,319488,4096.000000,295576.015199,299740.286843,308068.830132
ambiguity,dominant_peer_ratio,0.25,13,engagement_g00_d10.0,3014,9,297519.374357,979.535013,108.837224,36864,4096.000000,298009.141863,298498.909370,299478.444383
ambiguity,dominant_peer_ratio,0.25,13,engagement_g05_d0.0,3014,53,295421.976789,5173.042139,97.604569,217088,4096.000000,298008.497859,300595.018928,305768.061067
ambiguity,dominant_peer_ratio,0.25,13,engagement_g05_d0.25,3014,44,293987.091873,4228.527222,96.102891,180224,4096.000000,296101.355484,298215.619095,302444.146317
ambiguity,dominant_peer_ratio,0.25,13,engagement_g05_d0.5,3014,44,294009.842371,4228.527222,96.102891,180224,4096.000000,296124.105982,298238.369593,302466.896815
ambiguity,dominant_peer_ratio,0.25,13,engagement_g05_d1.0,3014,44,294204.769617,4228.527222,96.102891,180224,4096.000000,296319.033228,298433.296839,302661.824061
ambiguity,dominant_peer_ratio,0.25,13,engagement_g05_d2.0,3014,37,293376.409510,3293.767108,89.020733,151552,4096.000000,295023.293064,296670.176618,299963.943726
ambiguity,dominant_peer_ratio,0.25,13,engagement_g05_d5.0,3014,20,287058.093317,1734.822638,86.741132,81920,4096.000000,287925.504636,288792.915955,290527.738593
ambiguity,dominant_peer_ratio,0.25,13,engagement_g05_d10.0,3014,0,284632.277918,0.000000,,0,,284632.277918,284632.277918,284632.277918
ambiguity,dominant_peer_ratio,0.25,13,oracle_a1,3014,1612,79218.655742,40335.516816,25.022033,6602752,4096.000000,99386.414150,119554.172558,159889.689374
ambiguity,dominant_peer_ratio,0.25,13,oracle_a0.5,3014,2363,48074.896322,87704.431014,37.115714,9678848,4096.000000,91927.111829,135779.327336,223483.758350
ambiguity,dominant_peer_ratio,0.25,13,oracle_a2,3014,1137,105817.388195,20676.861430,18.185454,4657152,4096.000000,116155.818910,126494.249625,147171.111055
ambiguity,dominant_peer_ratio,0.25,14,static,3050,0,306262.958690,0.000000,,0,,306262.958690,306262.958690,306262.958690
ambiguity,dominant_peer_ratio,0.25,14,nearest,3050,5,338179.255406,534.284486,106.856897,20480,4096.000000,338446.397649,338713.539892,339247.824378
ambiguity,dominant_peer_ratio,0.25,14,naive_target_aware,3050,658,299849.612540,72773.652052,110.598255,2695168,4096.000000,336236.438566,372623.264592,445396.916644
ambiguity,dominant_peer_ratio,0.25,14,engagement_g00_d0.0,3050,658,299849.612540,72773.652052,110.598255,2695168,4096.000000,336236.438566,372623.264592,445396.916644
ambiguity,dominant_peer_ratio,0.25,14,engagement_g00_d0.25,3050,379,302089.588178,41076.175390,108.380410,1552384,4096.000000,322627.675873,343165.763568,384241.938958
ambiguity,dominant_peer_ratio,0.25,14,engagement_g00_d0.5,3050,337,303954.967006,36859.990401,109.376826,1380352,4096.000000,322384.962207,340814.957407,377674.947808
ambiguity,dominant_peer_ratio,0.25,14,engagement_g00_d1.0,3050,268,305889.279041,29575.550927,110.356533,1097728,4096.000000,320677.054504,335464.829968,365040.380895
ambiguity,dominant_peer_ratio,0.25,14,engagement_g00_d2.0,3050,193,305045.715329,20778.712315,107.661722,790528,4096.000000,315435.071487,325824.427644,346603.139959
ambiguity,dominant_peer_ratio,0.25,14,engagement_g00_d5.0,3050,72,319656.739796,7401.043524,102.792271,294912,4096.000000,323357.261558,327057.783320,334458.826844
ambiguity,dominant_peer_ratio,0.25,14,engagement_g00_d10.0,3050,10,317243.560619,973.484427,97.348443,40960,4096.000000,317730.302833,318217.045046,319190.529473
ambiguity,dominant_peer_ratio,0.25,14,engagement_g05_d0.0,3050,39,307033.317686,3845.138922,98.593306,159744,4096.000000,308955.887147,310878.456608,314723.595530
ambiguity,dominant_peer_ratio,0.25,14,engagement_g05_d0.25,3050,38,308173.896849,3696.043045,97.264291,155648,4096.000000,310021.918372,311869.939894,315565.982939
ambiguity,dominant_peer_ratio,0.25,14,engagement_g05_d0.5,3050,37,310773.684306,3593.909573,97.132691,151552,4096.000000,312570.639092,314367.593879,317961.503452
ambiguity,dominant_peer_ratio,0.25,14,engagement_g05_d1.0,3050,35,308564.659022,3324.498431,94.985669,143360,4096.000000,310226.908237,311889.157453,315213.655884
ambiguity,dominant_peer_ratio,0.25,14,engagement_g05_d2.0,3050,29,312397.019688,3015.561711,103.984887,118784,4096.000000,313904.800543,315412.581399,318428.143110
ambiguity,dominant_peer_ratio,0.25,14,engagement_g05_d5.0,3050,8,313490.749527,774.602977,96.825372,32768,4096.000000,313878.051016,314265.352504,315039.955481
ambiguity,dominant_peer_ratio,0.25,14,engagement_g05_d10.0,3050,0,306262.958690,0.000000,,0,,306262.958690,306262.958690,306262.958690
ambiguity,dominant_peer_ratio,0.25,14,oracle_a1,3050,1663,92376.555854,51011.549735,30.674414,6811648,4096.000000,117882.330721,143388.105589,194399.655324
ambiguity,dominant_peer_ratio,0.25,14,oracle_a0.5,3050,2382,53380.469078,108676.350919,45.623993,9756672,4096.000000,107718.644537,162056.819997,270733.170916
ambiguity,dominant_peer_ratio,0.25,14,oracle_a2,3050,1093,127834.671156,25186.232615,23.043214,4476928,4096.000000,140427.787463,153020.903771,178207.136386
ambiguity,dominant_peer_ratio,0.25,15,static,3022,0,306166.481542,0.000000,,0,,306166.481542,306166.481542,306166.481542
ambiguity,dominant_peer_ratio,0.25,15,nearest,3022,4,336541.446833,590.155156,147.538789,16384,4096.000000,336836.524411,337131.601989,337721.757145
ambiguity,dominant_peer_ratio,0.25,15,naive_target_aware,3022,658,279284.693481,66434.461042,100.964227,2695168,4096.000000,312501.924002,345719.154523,412153.615565
ambiguity,dominant_peer_ratio,0.25,15,engagement_g00_d0.0,3022,658,279284.693481,66434.461042,100.964227,2695168,4096.000000,312501.924002,345719.154523,412153.615565
ambiguity,dominant_peer_ratio,0.25,15,engagement_g00_d0.25,3022,366,283967.926131,37891.280113,103.528088,1499136,4096.000000,302913.566187,321859.206244,359750.486357
ambiguity,dominant_peer_ratio,0.25,15,engagement_g00_d0.5,3022,325,286125.626190,34252.854027,105.393397,1331200,4096.000000,303252.053203,320378.480217,354631.334244
ambiguity,dominant_peer_ratio,0.25,15,engagement_g00_d1.0,3022,264,288132.307088,27188.687704,102.987453,1081344,4096.000000,301726.650940,315320.994792,342509.682496
ambiguity,dominant_peer_ratio,0.25,15,engagement_g00_d2.0,3022,192,298338.678824,19922.974912,103.765494,786432,4096.000000,308300.166280,318261.653736,338184.628648
ambiguity,dominant_peer_ratio,0.25,15,engagement_g00_d5.0,3022,66,320796.729974,7992.200430,121.093946,270336,4096.000000,324792.830189,328788.930404,336781.130834
ambiguity,dominant_peer_ratio,0.25,15,engagement_g00_d10.0,3022,6,296540.638715,835.017626,139.169604,24576,4096.000000,296958.147528,297375.656341,298210.673967
ambiguity,dominant_peer_ratio,0.25,15,engagement_g05_d0.0,3022,55,315062.111222,6576.381975,119.570581,225280,4096.000000,318350.302209,321638.493197,328214.875172
ambiguity,dominant_peer_ratio,0.25,15,engagement_g05_d0.25,3022,46,313831.484244,5131.494612,111.554231,188416,4096.000000,316397.231550,318962.978856,324094.473468
ambiguity,dominant_peer_ratio,0.25,15,engagement_g05_d0.5,3022,45,314049.199294,5046.920807,112.153796,184320,4096.000000,316572.659697,319096.120101,324143.040908
ambiguity,dominant_peer_ratio,0.25,15,engagement_g05_d1.0,3022,44,313888.554557,4904.348590,111.462468,180224,4096.000000,316340.728852,318792.903147,323697.251737
ambiguity,dominant_peer_ratio,0.25,15,engagement_g05_d2.0,3022,36,316427.342131,3863.753943,107.326498,147456,4096.000000,318359.219102,320291.096074,324154.850017
ambiguity,dominant_peer_ratio,0.25,15,engagement_g05_d5.0,3022,13,312501.730117,1499.820806,115.370831,53248,4096.000000,313251.640520,314001.550923,315501.371729
ambiguity,dominant_peer_ratio,0.25,15,engagement_g05_d10.0,3022,2,293971.067971,126.253117,63.126558,8192,4096.000000,294034.194529,294097.321088,294223.574205
ambiguity,dominant_peer_ratio,0.25,15,oracle_a1,3022,1466,85105.580935,40233.555603,27.444444,6004736,4096.000000,105222.358737,125339.136538,165572.692141
ambiguity,dominant_peer_ratio,0.25,15,oracle_a0.5,3022,2284,50541.183155,91551.708050,40.083935,9355264,4096.000000,96317.037180,142092.891205,233644.599255
ambiguity,dominant_peer_ratio,0.25,15,oracle_a2,3022,915,111684.577939,20220.125414,22.098498,3747840,4096.000000,121794.640646,131904.703353,152124.828767
ambiguity,dominant_peer_ratio,0.25,16,static,3097,0,280203.259408,0.000000,,0,,280203.259408,280203.259408,280203.259408
ambiguity,dominant_peer_ratio,0.25,16,nearest,3097,5,290470.707248,504.173724,100.834745,20480,4096.000000,290722.794110,290974.880972,291479.054696
ambiguity,dominant_peer_ratio,0.25,16,naive_target_aware,3097,644,272658.216216,64428.051317,100.043558,2637824,4096.000000,304872.241874,337086.267533,401514.318850
ambiguity,dominant_peer_ratio,0.25,16,engagement_g00_d0.0,3097,644,272658.216216,64428.051317,100.043558,2637824,4096.000000,304872.241874,337086.267533,401514.318850
ambiguity,dominant_peer_ratio,0.25,16,engagement_g00_d0.25,3097,366,274223.993986,35617.998498,97.316936,1499136,4096.000000,292032.993235,309841.992484,345459.990982
ambiguity,dominant_peer_ratio,0.25,16,engagement_g00_d0.5,3097,321,274028.201626,30620.750972,95.391748,1314816,4096.000000,289338.577112,304648.952598,335269.703570
ambiguity,dominant_peer_ratio,0.25,16,engagement_g00_d1.0,3097,247,280448.552790,23850.910047,96.562389,1011712,4096.000000,292374.007813,304299.462837,328150.372884
ambiguity,dominant_peer_ratio,0.25,16,engagement_g00_d2.0,3097,178,287056.119433,16381.943094,92.033388,729088,4096.000000,295247.090980,303438.062527,319820.005621
ambiguity,dominant_peer_ratio,0.25,16,engagement_g00_d5.0,3097,79,296170.199360,7092.880492,89.783297,323584,4096.000000,299716.639606,303263.079852,310355.960344
ambiguity,dominant_peer_ratio,0.25,16,engagement_g00_d10.0,3097,15,306548.527005,1680.230795,112.015386,61440,4096.000000,307388.642402,308228.757800,309908.988595
ambiguity,dominant_peer_ratio,0.25,16,engagement_g05_d0.0,3097,65,291088.230455,5618.561761,86.439412,266240,4096.000000,293897.511335,296706.792216,302325.353977
ambiguity,dominant_peer_ratio,0.25,16,engagement_g05_d0.25,3097,58,291507.694890,5109.188080,88.089450,237568,4096.000000,294062.288930,296616.882970,301726.071050
ambiguity,dominant_peer_ratio,0.25,16,engagement_g05_d0.5,3097,57,290922.061004,5034.709528,88.328237,233472,4096.000000,293439.415768,295956.770532,300991.480060
ambiguity,dominant_peer_ratio,0.25,16,engagement_g05_d1.0,3097,55,290500.417173,4925.295428,89.550826,225280,4096.000000,292963.064887,295425.712601,300351.008029
ambiguity,dominant_peer_ratio,0.25,16,engagement_g05_d2.0,3097,50,290884.102429,4146.542061,82.930841,204800,4096.000000,292957.373459,295030.644490,299177.186551
ambiguity,dominant_peer_ratio,0.25,16,engagement_g05_d5.0,3097,23,289222.695087,2421.858751,105.298207,94208,4096.000000,290433.624462,291644.553838,294066.412589
