dominant_peer_ratio,seed,policy_id,total_requests,self_service_count,self_service_rate,mean_rtt_remote_ms,mean_rtt_all_ms,measured_mean_latency_ms,predicted_mean_latency_ms,abs_error_ms,rel_error
0.3,13,engagement_g00_d0.25,3014,478,0.158593,99.771114,83.948091,85.948091,85.948091,0.000000,0.000000
0.3,13,engagement_g00_d0.5,3014,460,0.152621,100.324169,85.012584,87.012584,87.012584,0.000000,0.000000
0.3,13,engagement_g00_d1.0,3014,417,0.138354,99.943153,86.115583,88.115583,88.115583,0.000000,0.000000
0.3,13,engagement_g00_d2.0,3014,350,0.116125,99.855418,88.259733,90.259733,90.259733,0.000000,0.000000
0.3,13,engagement_g00_d5.0,3014,192,0.063703,99.423871,93.090300,95.090300,95.090300,0.000000,0.000000
0.3,13,engagement_g00_d10.0,3014,125,0.041473,103.635392,99.337308,101.337308,101.337308,0.000000,0.000000
0.3,13,engagement_g05_d0.0,3014,277,0.091904,98.396212,89.353163,91.353163,91.353163,0.000000,0.000000
0.3,13,engagement_g05_d0.25,3014,277,0.091904,98.191575,89.167332,91.167332,91.167332,0.000000,0.000000
0.3,13,engagement_g05_d0.5,3014,276,0.091573,98.196758,89.204620,91.204620,91.204620,0.000000,0.000000
0.3,13,engagement_g05_d1.0,3014,275,0.091241,98.232779,89.269934,91.269934,91.269934,0.000000,0.000000
0.3,13,engagement_g05_d2.0,3014,233,0.077306,98.848900,91.207296,93.207296,93.207296,0.000000,0.000000
0.3,13,engagement_g05_d5.0,3014,151,0.050100,98.621589,93.680693,95.680693,95.680693,0.000000,0.000000
0.3,13,engagement_g05_d10.0,3014,122,0.040478,101.413289,97.308305,99.308305,99.308305,0.000000,0.000000
0.3,13,oracle_a1,3014,917,0.304247,34.306730,23.869016,25.869016,25.869016,0.000000,0.000000
0.3,14,static,3050,141,0.046230,106.271149,101.358286,103.358286,103.358286,0.000000,0.000000
0.3,14,nearest,3050,157,0.051475,115.194819,109.265118,111.265118,111.265118,0.000000,0.000000
0.3,14,naive_target_aware,3050,495,0.162295,107.026432,89.656568,91.656568,91.656568,0.000000,0.000000
0.3,14,engagement_g00_d0.0,3050,495,0.162295,107.026432,89.656568,91.656568,91.656568,0.000000,0.000000
0.3,14,engagement_g00_d0.25,3050,462,0.151475,106.633582,90.481216,92.481216,92.481216,0.000000,0.000000
0.3,14,engagement_g00_d0.5,3050,447,0.146557,106.450769,90.849623,92.849623,92.849623,0.000000,0.000000
0.3,14,engagement_g00_d1.0,3050,420,0.137705,106.074990,91.467942,93.467942,93.467942,0.000000,0.000000
0.3,14,engagement_g00_d2.0,3050,351,0.115082,106.226185,94.001467,96.001467,96.001467,0.000000,0.000000
0.3,14,engagement_g00_d5.0,3050,183,0.060000,109.909934,103.315338,105.315338,105.315338,0.000000,0.000000
0.3,14,engagement_g00_d10.0,3050,124,0.040656,107.486364,103.116427,105.116427,105.116427,0.000000,0.000000
0.3,14,engagement_g05_d0.0,3050,252,0.082623,108.262779,99.317789,101.317789,101.317789,0.000000,0.000000
0.3,14,engagement_g05_d0.25,3050,250,0.081967,108.121190,99.258797,101.258797,101.258797,0.000000,0.000000
0.3,14,engagement_g05_d0.5,3050,248,0.081311,108.072083,99.284582,101.284582,101.284582,0.000000,0.000000
0.3,14,engagement_g05_d1.0,3050,238,0.078033,107.572424,99.178248,101.178248,101.178248,0.000000,0.000000
0.3,14,engagement_g05_d2.0,3050,217,0.071148,107.661758,100.001889,102.001889,102.001889,0.000000,0.000000
0.3,14,engagement_g05_d5.0,3050,130,0.042623,110.753808,106.033154,108.033154,108.033154,0.000000,0.000000
0.3,14,engagement_g05_d10.0,3050,150,0.049180,107.093400,101.826512,103.826512,103.826512,0.000000,0.000000
0.3,14,oracle_a1,3050,937,0.307213,40.707314,28.201493,30.201493,30.201493,0.000000,0.000000
0.3,15,static,3022,145,0.047981,104.945422,99.909986,101.909986,101.909986,0.000000,0.000000
0.3,15,nearest,3022,142,0.046989,115.207885,109.794411,111.794411,111.794411,0.000000,0.000000
0.3,15,naive_target_aware,3022,521,0.172402,104.165982,86.207518,88.207518,88.207518,0.000000,0.000000
0.3,15,engagement_g00_d0.0,3022,521,0.172402,104.165982,86.207518,88.207518,88.207518,0.000000,0.000000
0.3,15,engagement_g00_d0.25,3022,486,0.160821,104.237179,87.473688,89.473688,89.473688,0.000000,0.000000
0.3,15,engagement_g00_d0.5,3022,458,0.151555,105.154398,89.217696,91.217696,91.217696,0.000000,0.000000
0.3,15,engagement_g00_d1.0,3022,429,0.141959,105.833219,90.809244,92.809244,92.809244,0.000000,0.000000
0.3,15,engagement_g00_d2.0,3022,360,0.119126,105.612781,93.031510,95.031510,95.031510,0.000000,0.000000
0.3,15,engagement_g00_d5.0,3022,178,0.058901,111.158622,104.611225,106.611225,106.611225,0.000000,0.000000
0.3,15,engagement_g00_d10.0,3022,140,0.046327,102.002308,97.276854,99.276854,99.276854,0.000000,0.000000
0.3,15,engagement_g05_d0.0,3022,250,0.082727,108.820060,99.817739,101.817739,101.817739,0.000000,0.000000
0.3,15,engagement_g05_d0.25,3022,248,0.082065,109.311543,100.340906,102.340906,102.340906,0.000000,0.000000
0.3,15,engagement_g05_d0.5,3022,240,0.079418,109.531472,100.832745,102.832745,102.832745,0.000000,0.000000
0.3,15,engagement_g05_d1.0,3022,238,0.078756,109.688051,101.049482,103.049482,103.049482,0.000000,0.000000
0.3,15,engagement_g05_d2.0,3022,206,0.068167,110.927697,103.366114,105.366114,105.366114,0.000000,0.000000
0.3,15,engagement_g05_d5.0,3022,148,0.048974,110.660425,105.240920,107.240920,107.240920,0.000000,0.000000
0.3,15,engagement_g05_d10.0,3022,142,0.046989,101.480240,96.711811,98.711811,98.711811,0.000000,0.000000
0.3,15,oracle_a1,3022,1006,0.332892,37.866882,25.261295,27.261295,27.261295,0.000000,0.000000
0.3,16,static,3097,164,0.052954,92.254487,87.369199,89.369199,89.369199,0.000000,0.000000
0.3,16,nearest,3097,161,0.051986,97.147987,92.097672,94.097672,94.097672,0.000000,0.000000
0.3,16,naive_target_aware,3097,577,0.186309,101.901729,82.916486,84.916486,84.916486,0.000000,0.000000
0.3,16,engagement_g00_d0.0,3097,577,0.186309,101.901729,82.916486,84.916486,84.916486,0.000000,0.000000
0.3,16,engagement_g00_d0.25,3097,525,0.169519,101.589071,84.367805,86.367805,86.367805,0.000000,0.000000
0.3,16,engagement_g00_d0.5,3097,508,0.164030,101.468463,84.824621,86.824621,86.824621,0.000000,0.000000
0.3,16,engagement_g00_d1.0,3097,462,0.149177,101.851340,86.657501,88.657501,88.657501,0.000000,0.000000
0.3,16,engagement_g00_d2.0,3097,382,0.123345,100.834244,88.396827,90.396827,90.396827,0.000000,0.000000
0.3,16,engagement_g00_d5.0,3097,197,0.063610,97.756491,91.538206,93.538206,93.538206,0.000000,0.000000
0.3,16,engagement_g00_d10.0,3097,131,0.042299,97.725684,93.591985,95.591985,95.591985,0.000000,0.000000
0.3,16,engagement_g05_d0.0,3097,300,0.096868,99.079710,89.482063,91.482063,91.482063,0.000000,0.000000
0.3,16,engagement_g05_d0.25,3097,294,0.094931,99.080612,89.674833,91.674833,91.674833,0.000000,0.000000
0.3,16,engagement_g05_d0.5,3097,289,0.093316,98.915153,89.684776,91.684776,91.684776,0.000000,0.000000
0.3,16,engagement_g05_d1.0,3097,285,0.092025,99.112535,89.991750,91.991750,91.991750,0.000000,0.000000
0.3,16,engagement_g05_d2.0,3097,260,0.083952,98.509173,90.239110,92.239110,92.239110,0.000000,0.000000
0.3,16,engagement_g05_d5.0,3097,178,0.057475,97.739617,92.122035,94.122035,94.122035,0.000000,0.000000
0.3,16,engagement_g05_d10.0,3097,166,0.053600,93.533725,88.520293,90.520293,90.520293,0.000000,0.000000
0.3,16,oracle_a1,3097,1032,0.333226,33.104753,22.073399,24.073399,24.073399,0.000000,0.000000
0.3,17,static,2945,147,0.049915,118.100117,112.205137,114.205137,114.205137,0.000000,0.000000
0.3,17,nearest,2945,116,0.039389,94.000801,90.298222,92.298222,92.298222,0.000000,0.000000
0.3,17,naive_target_aware,2945,527,0.178947,100.466297,82.488117,84.488117,84.488117,0.000000,0.000000
0.3,17,engagement_g00_d0.0,2945,527,0.178947,100.466297,82.488117,84.488117,84.488117,0.000000,0.000000
0.3,17,engagement_g00_d0.25,2945,489,0.166044,100.654184,83.941146,85.941146,85.941146,0.000000,0.000000
0.3,17,engagement_g00_d0.5,2945,469,0.159253,100.667554,84.635947,86.635947,86.635947,0.000000,0.000000
0.3,17,engagement_g00_d1.0,2945,441,0.149745,101.377295,86.196518,88.196518,88.196518,0.000000,0.000000
0.3,17,engagement_g00_d2.0,2945,364,0.123599,103.021600,90.288200,92.288200,92.288200,0.000000,0.000000
0.3,17,engagement_g00_d5.0,2945,186,0.063158,106.034322,99.337418,101.337418,101.337418,0.000000,0.000000
0.3,17,engagement_g00_d10.0,2945,114,0.038710,105.569706,101.483137,103.483137,103.483137,0.000000,0.000000
0.3,17,engagement_g05_d0.0,2945,249,0.084550,102.207271,93.565638,95.565638,95.565638,0.000000,0.000000
0.3,17,engagement_g05_d0.25,2945,251,0.085229,102.656248,93.906938,95.906938,95.906938,0.000000,0.000000
0.3,17,engagement_g05_d0.5,2945,250,0.084890,102.887823,94.153713,96.153713,96.153713,0.000000,0.000000
0.3,17,engagement_g05_d1.0,2945,241,0.081834,102.408890,94.028400,96.028400,96.028400,0.000000,0.000000
0.3,17,engagement_g05_d2.0,2945,227,0.077080,103.139480,95.189510,97.189510,97.189510,0.000000,0.000000
0.3,17,engagement_g05_d5.0,2945,152,0.051613,105.024414,99.603799,101.603799,101.603799,0.000000,0.000000
0.3,17,engagement_g05_d10.0,2945,146,0.049576,117.948277,112.100926,114.100926,114.100926,0.000000,0.000000
0.3,17,oracle_a1,2945,947,0.321562,35.376652,24.000866,26.000866,26.000866,0.000000,0.000000
0.3,18,static,3040,185,0.060855,105.802003,99.363394,101.363394,101.363394,0.000000,0.000000
0.3,18,nearest,3040,159,0.052303,103.846363,98.414925,100.414925,100.414925,0.000000,0.000000
0.3,18,naive_target_aware,3040,520,0.171053,103.093163,85.458806,87.458806,87.458806,0.000000,0.000000
0.3,18,engagement_g00_d0.0,3040,520,0.171053,103.093163,85.458806,87.458806,87.458806,0.000000,0.000000
0.3,18,engagement_g00_d0.25,3040,478,0.157237,102.278531,86.196578,88.196578,88.196578,0.000000,0.000000
0.3,18,engagement_g00_d0.5,3040,469,0.154276,102.704393,86.859537,88.859537,88.859537,0.000000,0.000000
0.3,18,engagement_g00_d1.0,3040,444,0.146053,102.841591,87.821306,89.821306,89.821306,0.000000,0.000000
0.3,18,engagement_g00_d2.0,3040,368,0.121053,103.520415,90.988996,92.988996,92.988996,0.000000,0.000000
0.3,18,engagement_g00_d5.0,3040,188,0.061842,108.594539,101.878824,103.878824,103.878824,0.000000,0.000000
0.3,18,engagement_g00_d10.0,3040,131,0.043092,110.967632,106.185803,108.185803,108.185803,0.000000,0.000000
0.3,18,engagement_g05_d0.0,3040,265,0.087171,106.191189,96.934391,98.934391,98.934391,0.000000,0.000000
0.3,18,engagement_g05_d0.25,3040,270,0.088816,106.137763,96.711054,98.711054,98.711054,0.000000,0.000000
0.3,18,engagement_g05_d0.5,3040,260,0.085526,105.653506,96.617351,98.617351,98.617351,0.000000,0.000000
0.3,18,engagement_g05_d1.0,3040,252,0.082895,105.703923,96.941624,98.941624,98.941624,0.000000,0.000000
0.3,18,engagement_g05_d2.0,3040,231,0.075987,106.731968,98.621743,100.621743,100.621743,0.000000,0.000000
0.3,18,engagement_g05_d5.0,3040,147,0.048355,106.494694,101.345115,103.345115,103.345115,0.000000,0.000000
0.3,18,engagement_g05_d10.0,3040,185,0.060855,105.802003,99.363394,101.363394,101.363394,0.000000,0.000000
0.3,18,oracle_a1,3040,970,0.319079,31.728392,21.604530,23.604530,23.604530,0.000000,0.000000
0.3,19,static,2979,163,0.054716,112.362287,106.214233,108.214233,108.214233,0.000000,0.000000
0.3,19,nearest,2979,152,0.051024,106.366310,100.939093,102.939093,102.939093,0.000000,0.000000
0.3,19,naive_target_aware,2979,544,0.182612,110.130256,90.019192,92.019192,92.019192,0.000000,0.000000
0.3,19,engagement_g00_d0.0,2979,544,0.182612,110.130256,90.019192,92.019192,92.019192,0.000000,0.000000
0.3,19,engagement_g00_d0.25,2979,487,0.163478,109.715385,91.779368,93.779368,93.779368,0.000000,0.000000
0.3,19,engagement_g00_d0.5,2979,477,0.160121,109.911907,92.312719,94.312719,94.312719,0.000000,0.000000
0.3,19,engagement_g00_d1.0,2979,451,0.151393,111.905261,94.963578,96.963578,96.963578,0.000000,0.000000
0.3,19,engagement_g00_d2.0,2979,367,0.123196,112.795199,98.899315,100.899315,100.899315,0.000000,0.000000
0.3,19,engagement_g00_d5.0,2979,179,0.060087,112.572290,105.808128,107.808128,107.808128,0.000000,0.000000
0.3,19,engagement_g00_d10.0,2979,123,0.041289,109.608172,105.082558,107.082558,107.082558,0.000000,0.000000
0.3,19,engagement_g05_d0.0,2979,271,0.090970,110.060859,100.048609,102.048609,102.048609,0.000000,0.000000
0.3,19,engagement_g05_d0.25,2979,266,0.089292,110.982990,101.073130,103.073130,103.073130,0.000000,0.000000
0.3,19,engagement_g05_d0.5,2979,262,0.087949,111.056586,101.289273,103.289273,103.289273,0.000000,0.000000
0.3,19,engagement_g05_d1.0,2979,254,0.085264,110.923304,101.465594,103.465594,103.465594,0.000000,0.000000
0.3,19,engagement_g05_d2.0,2979,224,0.075193,109.597219,101.356273,103.356273,103.356273,0.000000,0.000000
0.3,19,engagement_g05_d5.0,2979,115,0.038604,110.484505,106.219410,108.219410,108.219410,0.000000,0.000000
0.3,19,engagement_g05_d10.0,2979,159,0.053374,111.697419,105.735724,107.735724,107.735724,0.000000,0.000000
0.3,19,oracle_a1,2979,792,0.265861,31.399432,23.051547,25.051547,25.051547,0.000000,0.000000
0.3,20,static,3045,138,0.045320,106.499849,101.673255,103.673255,103.673255,0.000000,0.000000
0.3,20,nearest,3045,162,0.053202,107.342852,101.632001,103.632001,103.632001,0.000000,0.000000
0.3,20,naive_target_aware,3045,478,0.156979,103.367110,87.140680,89.140680,89.140680,0.000000,0.000000
0.3,20,engagement_g00_d0.0,3045,478,0.156979,103.367110,87.140680,89.140680,89.140680,0.000000,0.000000
0.3,20,engagement_g00_d0.25,3045,451,0.148112,103.456713,88.133568,90.133568,90.133568,0.000000,0.000000
0.3,20,engagement_g00_d0.5,3045,433,0.142200,103.149150,88.481307,90.481307,90.481307,0.000000,0.000000
0.3,20,engagement_g00_d1.0,3045,403,0.132348,103.052403,89.413612,91.413612,91.413612,0.000000,0.000000
0.3,20,engagement_g00_d2.0,3045,320,0.105090,104.812739,93.797935,95.797935,95.797935,0.000000,0.000000
0.3,20,engagement_g00_d5.0,3045,179,0.058785,104.392026,98.255352,100.255352,100.255352,0.000000,0.000000
0.3,20,engagement_g00_d10.0,3045,130,0.042693,105.152127,100.662873,102.662873,102.662873,0.000000,0.000000
0.3,20,engagement_g05_d0.0,3045,217,0.071264,107.200155,99.560604,101.560604,101.560604,0.000000,0.000000
0.3,20,engagement_g05_d0.25,3045,214,0.070279,107.494921,99.940270,101.940270,101.940270,0.000000,0.000000
0.3,20,engagement_g05_d0.5,3045,214,0.070279,107.485631,99.931633,101.931633,101.931633,0.000000,0.000000
0.3,20,engagement_g05_d1.0,3045,209,0.068637,107.025778,99.679838,101.679838,101.679838,0.000000,0.000000
0.3,20,engagement_g05_d2.0,3045,188,0.061741,106.195054,99.638513,101.638513,101.638513,0.000000,0.000000
0.3,20,engagement_g05_d5.0,3045,145,0.047619,106.862620,101.773924,103.773924,103.773924,0.000000,0.000000
0.3,20,engagement_g05_d10.0,3045,137,0.044992,106.911945,102.101786,104.101786,104.101786,0.000000,0.000000
0.3,20,oracle_a1,3045,1046,0.343514,39.557568,25.968991,27.968991,27.968991,0.000000,0.000000
0.3,21,static,3058,147,0.048071,113.422852,107.970543,109.970543,109.970543,0.000000,0.000000
0.3,21,nearest,3058,148,0.048398,101.295292,96.392839,98.392839,98.392839,0.000000,0.000000
0.3,21,naive_target_aware,3058,566,0.185088,105.798532,86.216463,88.216463,88.216463,0.000000,0.000000
0.3,21,engagement_g00_d0.0,3058,566,0.185088,105.798532,86.216463,88.216463,88.216463,0.000000,0.000000
0.3,21,engagement_g00_d0.25,3058,506,0.165468,106.222061,88.645749,90.645749,90.645749,0.000000,0.000000
0.3,21,engagement_g00_d0.5,3058,487,0.159254,106.381740,89.439978,91.439978,91.439978,0.000000,0.000000
0.3,21,engagement_g00_d1.0,3058,448,0.146501,107.056259,91.372412,93.372412,93.372412,0.000000,0.000000
0.3,21,engagement_g00_d2.0,3058,384,0.125572,109.302971,95.577549,97.577549,97.577549,0.000000,0.000000
0.3,21,engagement_g00_d5.0,3058,192,0.062786,112.884475,105.796895,107.796895,107.796895,0.000000,0.000000
0.3,21,engagement_g00_d10.0,3058,128,0.041857,101.737091,97.478639,99.478639,99.478639,0.000000,0.000000
0.3,21,engagement_g05_d0.0,3058,300,0.098103,111.922057,100.942130,102.942130,102.942130,0.000000,0.000000
0.3,21,engagement_g05_d0.25,3058,296,0.096795,112.260651,101.394349,103.394349,103.394349,0.000000,0.000000
0.3,21,engagement_g05_d0.5,3058,295,0.096468,111.451191,100.699686,102.699686,102.699686,0.000000,0.000000
0.3,21,engagement_g05_d1.0,3058,281,0.091890,112.016012,101.722847,103.722847,103.722847,0.000000,0.000000
0.3,21,engagement_g05_d2.0,3058,250,0.081753,112.947384,103.713622,105.713622,105.713622,0.000000,0.000000
0.3,21,engagement_g05_d5.0,3058,145,0.047417,105.291982,100.299393,102.299393,102.299393,0.000000,0.000000
0.3,21,engagement_g05_d10.0,3058,147,0.048071,112.046633,106.660480,108.660480,108.660480,0.000000,0.000000
0.3,21,oracle_a1,3058,967,0.316220,36.631022,25.047569,27.047569,27.047569,0.000000,0.000000
0.3,22,static,3009,160,0.053174,101.909543,96.490624,98.490624,98.490624,0.000000,0.000000
0.3,22,nearest,3009,156,0.051844,99.841232,94.665017,96.665017,96.665017,0.000000,0.000000
0.3,22,naive_target_aware,3009,518,0.172150,106.687246,88.321014,90.321014,90.321014,0.000000,0.000000
0.3,22,engagement_g00_d0.0,3009,518,0.172150,106.687246,88.321014,90.321014,90.321014,0.000000,0.000000
0.3,22,engagement_g00_d0.25,3009,480,0.159521,106.523375,89.530614,91.530614,91.530614,0.000000,0.000000
0.3,22,engagement_g00_d0.5,3009,472,0.156863,106.447829,89.750130,91.750130,91.750130,0.000000,0.000000
0.3,22,engagement_g00_d1.0,3009,439,0.145896,106.608949,91.055167,93.055167,93.055167,0.000000,0.000000
0.3,22,engagement_g00_d2.0,3009,362,0.120306,106.846472,93.992227,95.992227,95.992227,0.000000,0.000000
0.3,22,engagement_g00_d5.0,3009,205,0.068129,105.714949,98.512700,100.512700,100.512700,0.000000,0.000000
0.3,22,engagement_g00_d10.0,3009,133,0.044201,102.966409,98.415219,100.415219,100.415219,0.000000,0.000000
0.3,22,engagement_g05_d0.0,3009,281,0.093387,104.981791,95.177908,97.177908,97.177908,0.000000,0.000000
0.3,22,engagement_g05_d0.25,3009,278,0.092389,104.877652,95.188058,97.188058,97.188058,0.000000,0.000000
0.3,22,engagement_g05_d0.5,3009,273,0.090728,104.904621,95.386854,97.386854,97.386854,0.000000,0.000000
0.3,22,engagement_g05_d1.0,3009,254,0.084413,104.861915,96.010161,98.010161,98.010161,0.000000,0.000000
0.3,22,engagement_g05_d2.0,3009,235,0.078099,104.172659,96.036875,98.036875,98.036875,0.000000,0.000000
0.3,22,engagement_g05_d5.0,3009,157,0.052177,102.164880,96.834243,98.834243,98.834243,0.000000,0.000000
0.3,22,engagement_g05_d10.0,3009,160,0.053174,101.909543,96.490624,98.490624,98.490624,0.000000,0.000000
0.3,22,oracle_a1,3009,871,0.289465,32.426833,23.040402,25.040402,25.040402,0.000000,0.000000
0.3,23,static,3060,147,0.048039,104.438607,99.421458,101.421458,101.421458,0.000000,0.000000
0.3,23,nearest,3060,153,0.050000,98.306084,93.390780,95.390780,95.390780,0.000000,0.000000
0.3,23,naive_target_aware,3060,563,0.183987,103.066110,84.103293,86.103293,86.103293,0.000000,0.000000
0.3,23,engagement_g00_d0.0,3060,563,0.183987,103.066110,84.103293,86.103293,86.103293,0.000000,0.000000
0.3,23,engagement_g00_d0.25,3060,506,0.165359,103.238920,86.167386,88.167386,88.167386,0.000000,0.000000
0.3,23,engagement_g00_d0.5,3060,488,0.159477,103.172555,86.718893,88.718893,88.718893,0.000000,0.000000
0.3,23,engagement_g00_d1.0,3060,449,0.146732,103.969557,88.713894,90.713894,90.713894,0.000000,0.000000
0.3,23,engagement_g00_d2.0,3060,364,0.118954,104.433193,92.010421,94.010421,94.010421,0.000000,0.000000
0.3,23,engagement_g00_d5.0,3060,185,0.060458,106.089829,99.675901,101.675901,101.675901,0.000000,0.000000
0.3,23,engagement_g00_d10.0,3060,105,0.034314,106.887025,103.219333,105.219333,105.219333,0.000000,0.000000
0.3,23,engagement_g05_d0.0,3060,267,0.087255,103.749594,94.696934,96.696934,96.696934,0.000000,0.000000
0.3,23,engagement_g05_d0.25,3060,264,0.086275,104.237576,95.244531,97.244531,97.244531,0.000000,0.000000
0.3,23,engagement_g05_d0.5,3060,261,0.085294,104.381154,95.478056,97.478056,97.478056,0.000000,0.000000
0.3,23,engagement_g05_d1.0,3060,255,0.083333,104.304876,95.612803,97.612803,97.612803,0.000000,0.000000
0.3,23,engagement_g05_d2.0,3060,231,0.075490,103.819986,95.982595,97.982595,97.982595,0.000000,0.000000
0.3,23,engagement_g05_d5.0,3060,125,0.040850,99.919671,95.837985,97.837985,97.837985,0.000000,0.000000
0.3,23,engagement_g05_d10.0,3060,145,0.047386,104.515096,99.562584,101.562584,101.562584,0.000000,0.000000
0.3,23,oracle_a1,3060,1030,0.336601,35.116870,23.296485,25.296485,25.296485,0.000000,0.000000
