dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,p95_latency_ms,migration_count,max_requests_per_peer,request_imbalance
0.85,21,nearest,3058,97.689132,188.161891,22,1197,7.828646
0.85,21,naive_target_aware,3058,45.608976,185.103585,149,182,1.190320
0.85,21,engagement_g00_d0.0,3058,45.608976,185.103585,149,182,1.190320
0.85,21,engagement_g00_d0.25,3058,52.693815,188.161891,149,180,1.177240
0.85,21,engagement_g00_d0.5,3058,55.361445,188.161891,149,182,1.190320
0.85,21,engagement_g00_d1.0,3058,60.638797,188.161891,149,184,1.203401
0.85,21,engagement_g00_d2.0,3058,70.334503,189.130716,149,187,1.223022
0.85,21,engagement_g00_d5.0,3058,101.152529,197.070043,148,206,1.347286
0.85,21,engagement_g00_d10.0,3058,112.863407,191.312631,58,351,2.295618
0.85,21,engagement_g05_d0.0,3058,46.686613,188.161891,149,181,1.183780
0.85,21,engagement_g05_d0.25,3058,52.788450,188.161891,149,180,1.177240
0.85,21,engagement_g05_d0.5,3058,55.392289,188.161891,149,182,1.190320
0.85,21,engagement_g05_d1.0,3058,60.638797,188.161891,149,184,1.203401
0.85,21,engagement_g05_d2.0,3058,70.334503,189.130716,149,187,1.223022
0.85,21,engagement_g05_d5.0,3058,100.728697,197.070043,147,206,1.347286
0.85,21,engagement_g05_d10.0,3058,110.201190,191.312631,51,422,2.759974
0.85,21,oracle_a1,3058,9.459443,51.440234,633,194,1.268803
0.85,22,static,3009,99.043137,196.376444,0,632,4.200731
0.85,22,nearest,3009,97.246805,182.201864,6,630,4.187438
0.85,22,naive_target_aware,3009,42.279796,172.116560,152,183,1.216351
0.85,22,engagement_g00_d0.0,3009,42.279796,172.116560,152,183,1.216351
0.85,22,engagement_g00_d0.25,3009,49.295056,182.615363,150,183,1.216351
0.85,22,engagement_g00_d0.5,3009,51.875355,182.615363,150,185,1.229644
0.85,22,engagement_g00_d1.0,3009,56.609541,182.615363,150,183,1.216351
0.85,22,engagement_g00_d2.0,3009,66.252315,183.029627,150,190,1.262878
0.85,22,engagement_g00_d5.0,3009,91.492577,183.029627,148,207,1.375872
0.85,22,engagement_g00_d10.0,3009,102.123404,184.725397,62,389,2.585577
0.85,22,engagement_g05_d0.0,3009,43.377924,173.341701,150,181,1.203057
0.85,22,engagement_g05_d0.25,3009,49.535010,182.615363,150,183,1.216351
0.85,22,engagement_g05_d0.5,3009,52.060614,182.615363,150,185,1.229644
0.85,22,engagement_g05_d1.0,3009,56.748936,182.615363,150,183,1.216351
0.85,22,engagement_g05_d2.0,3009,66.308580,183.029627,150,189,1.256231
0.85,22,engagement_g05_d5.0,3009,91.492577,183.029627,148,207,1.375872
0.85,22,engagement_g05_d10.0,3009,107.133791,184.725397,53,309,2.053838
0.85,22,oracle_a1,3009,9.324820,47.964298,629,243,1.615155
0.85,23,static,3060,102.050838,194.899730,0,637,4.163399
0.85,23,nearest,3060,92.752611,186.745361,5,1175,7.679739
0.85,23,naive_target_aware,3060,41.454344,180.166041,151,201,1.313725
0.85,23,engagement_g00_d0.0,3060,41.454344,180.166041,151,201,1.313725
0.85,23,engagement_g00_d0.25,3060,47.601119,180.166041,150,200,1.307190
0.85,23,engagement_g00_d0.5,3060,50.016141,180.166041,150,203,1.326797
0.85,23,engagement_g00_d1.0,3060,54.155834,186.584332,150,204,1.333333
0.85,23,engagement_g00_d2.0,3060,62.650072,186.584332,150,201,1.313725
0.85,23,engagement_g00_d5.0,3060,86.837826,186.584332,148,196,1.281046
0.85,23,engagement_g00_d10.0,3060,107.848007,191.138789,45,482,3.150327
0.85,23,engagement_g05_d0.0,3060,43.119684,180.166041,150,200,1.307190
0.85,23,engagement_g05_d0.25,3060,47.835394,180.166041,150,200,1.307190
0.85,23,engagement_g05_d0.5,3060,50.288683,182.874964,150,203,1.326797
0.85,23,engagement_g05_d1.0,3060,54.312049,186.584332,150,204,1.333333
0.85,23,engagement_g05_d2.0,3060,62.692055,186.584332,150,201,1.313725
0.85,23,engagement_g05_d5.0,3060,86.837826,186.584332,148,196,1.281046
0.85,23,engagement_g05_d10.0,3060,105.248258,190.886001,40,389,2.542484
0.85,23,oracle_a1,3060,10.074309,54.716805,636,240,1.568627
0.85,24,static,2894,98.667370,186.447964,0,606,4.187975
0.85,24,nearest,2894,97.011573,192.970243,44,996,6.883207
0.85,24,naive_target_aware,2894,45.204091,173.181004,154,176,1.216310
0.85,24,engagement_g00_d0.0,2894,45.204091,173.181004,154,176,1.216310
0.85,24,engagement_g00_d0.25,2894,51.842295,177.049886,150,179,1.237042
0.85,24,engagement_g00_d0.5,2894,54.395816,180.211191,150,180,1.243953
0.85,24,engagement_g00_d1.0,2894,59.062082,184.185850,150,179,1.237042
0.85,24,engagement_g00_d2.0,2894,67.839233,187.178480,150,176,1.216310
0.85,24,engagement_g00_d5.0,2894,94.928479,187.178480,150,173,1.195577
0.85,24,engagement_g00_d10.0,2894,106.225022,186.139226,52,518,3.579820
0.85,24,engagement_g05_d0.0,2894,46.605744,173.181004,152,176,1.216310
0.85,24,engagement_g05_d0.25,2894,51.990778,180.211191,150,179,1.237042
0.85,24,engagement_g05_d0.5,2894,54.520879,180.499415,150,180,1.243953
0.85,24,engagement_g05_d1.0,2894,59.123158,184.185850,150,179,1.237042
0.85,24,engagement_g05_d2.0,2894,67.839233,187.178480,150,176,1.216310
0.85,24,engagement_g05_d5.0,2894,95.120440,187.178480,150,173,1.195577
0.85,24,engagement_g05_d10.0,2894,105.798308,187.178480,46,470,3.248100
0.85,24,oracle_a1,2894,10.733364,66.003074,580,185,1.278507
0.85,25,static,2903,96.339283,188.040100,0,599,4.126765
0.85,25,nearest,2903,93.934726,191.922013,5,598,4.119876
0.85,25,naive_target_aware,2903,44.605066,182.031210,150,174,1.198760
0.85,25,engagement_g00_d0.0,2903,44.605066,182.031210,150,174,1.198760
0.85,25,engagement_g00_d0.25,2903,52.567978,186.155182,150,171,1.178092
0.85,25,engagement_g00_d0.5,2903,54.643871,186.155182,150,171,1.178092
0.85,25,engagement_g00_d1.0,2903,59.002376,186.155182,150,176,1.212539
0.85,25,engagement_g00_d2.0,2903,68.471076,189.465833,149,179,1.233207
0.85,25,engagement_g00_d5.0,2903,96.921508,189.465833,148,173,1.191870
0.85,25,engagement_g00_d10.0,2903,104.511731,191.922013,59,312,2.149501
0.85,25,engagement_g05_d0.0,2903,45.906150,182.031210,150,173,1.191870
0.85,25,engagement_g05_d0.25,2903,52.866762,186.155182,150,171,1.178092
0.85,25,engagement_g05_d0.5,2903,54.844158,186.155182,150,171,1.178092
0.85,25,engagement_g05_d1.0,2903,59.113745,186.155182,150,176,1.212539
0.85,25,engagement_g05_d2.0,2903,68.471076,189.465833,149,179,1.233207
0.85,25,engagement_g05_d5.0,2903,96.587642,189.465833,147,173,1.191870
0.85,25,engagement_g05_d10.0,2903,101.033078,189.662628,47,414,2.852222
0.85,25,oracle_a1,2903,9.718985,54.398190,583,210,1.446779
0.85,26,static,3057,109.547330,197.438792,0,662,4.331044
0.85,26,nearest,3057,111.512357,200.055703,4,661,4.324501
0.85,26,naive_target_aware,3057,43.743007,178.067835,150,183,1.197252
0.85,26,engagement_g00_d0.0,3057,43.743007,178.067835,150,183,1.197252
0.85,26,engagement_g00_d0.25,3057,50.270305,180.979658,150,185,1.210337
0.85,26,engagement_g00_d0.5,3057,52.348089,183.017272,150,183,1.197252
0.85,26,engagement_g00_d1.0,3057,57.538910,187.500424,150,181,1.184167
0.85,26,engagement_g00_d2.0,3057,65.716620,190.646567,149,187,1.223422
0.85,26,engagement_g00_d5.0,3057,92.485576,190.646567,148,191,1.249591
0.85,26,engagement_g00_d10.0,3057,107.785772,192.881960,57,349,2.283284
0.85,26,engagement_g05_d0.0,3057,44.679180,178.067835,150,183,1.197252
0.85,26,engagement_g05_d0.25,3057,50.460076,180.979658,150,185,1.210337
0.85,26,engagement_g05_d0.5,3057,52.469149,183.017272,150,183,1.197252
0.85,26,engagement_g05_d1.0,3057,57.591287,187.500424,150,181,1.184167
0.85,26,engagement_g05_d2.0,3057,65.716620,190.646567,149,187,1.223422
0.85,26,engagement_g05_d5.0,3057,92.180397,190.646567,147,191,1.249591
0.85,26,engagement_g05_d10.0,3057,108.172823,194.281119,49,396,2.590775
0.85,26,oracle_a1,3057,10.272160,50.880650,692,257,1.681387
0.85,27,static,2968,105.618880,189.703787,0,619,4.171159
0.85,27,nearest,2968,103.101916,189.802931,18,817,5.505391
0.85,27,naive_target_aware,2968,44.570322,170.601578,153,176,1.185984
0.85,27,engagement_g00_d0.0,2968,44.570322,170.601578,153,176,1.185984
0.85,27,engagement_g00_d0.25,2968,52.153564,173.733858,150,172,1.159030
0.85,27,engagement_g00_d0.5,2968,54.577516,173.733858,150,173,1.165768
0.85,27,engagement_g00_d1.0,2968,59.238475,173.733858,150,172,1.159030
0.85,27,engagement_g00_d2.0,2968,69.289460,173.733858,150,169,1.138814
0.85,27,engagement_g00_d5.0,2968,95.791999,174.930487,146,183,1.233154
0.85,27,engagement_g00_d10.0,2968,103.127655,174.930487,55,267,1.799191
0.85,27,engagement_g05_d0.0,2968,45.738454,170.601578,153,174,1.172507
0.85,27,engagement_g05_d0.25,2968,52.284502,173.733858,150,172,1.159030
0.85,27,engagement_g05_d0.5,2968,54.702220,173.733858,150,173,1.165768
0.85,27,engagement_g05_d1.0,2968,59.273373,173.733858,150,172,1.159030
0.85,27,engagement_g05_d2.0,2968,69.289460,173.733858,150,169,1.138814
0.85,27,engagement_g05_d5.0,2968,95.791999,174.930487,146,183,1.233154
0.85,27,engagement_g05_d10.0,2968,103.461158,184.186024,48,321,2.163073
0.85,27,oracle_a1,2968,10.307184,57.230046,551,210,1.415094
0.85,28,static,3014,115.391377,186.849985,0,1217,8.075647
0.85,28,nearest,3014,109.408210,194.189343,14,743,4.930325
0.85,28,naive_target_aware,3014,44.177287,190.111815,151,187,1.240876
0.85,28,engagement_g00_d0.0,3014,44.177287,190.111815,151,187,1.240876
0.85,28,engagement_g00_d0.25,3014,52.183032,197.117162,151,188,1.247512
0.85,28,engagement_g00_d0.5,3014,54.527581,197.117162,151,182,1.207697
0.85,28,engagement_g00_d1.0,3014,59.777673,197.117162,151,183,1.214333
0.85,28,engagement_g00_d2.0,3014,69.250353,198.002655,151,183,1.214333
0.85,28,engagement_g00_d5.0,3014,95.562932,198.002655,150,184,1.220969
0.85,28,engagement_g00_d10.0,3014,102.869438,198.002655,59,364,2.415395
0.85,28,engagement_g05_d0.0,3014,45.539818,190.111815,151,189,1.254147
0.85,28,engagement_g05_d0.25,3014,52.251110,197.117162,151,188,1.247512
0.85,28,engagement_g05_d0.5,3014,54.586003,197.117162,151,182,1.207697
0.85,28,engagement_g05_d1.0,3014,59.777673,197.117162,151,183,1.214333
0.85,28,engagement_g05_d2.0,3014,69.250353,198.002655,151,183,1.214333
0.85,28,engagement_g05_d5.0,3014,95.885700,198.002655,149,184,1.220969
0.85,28,engagement_g05_d10.0,3014,104.268071,199.029969,45,357,2.368945
0.85,28,oracle_a1,3014,9.412165,52.267913,640,255,1.692104
0.85,29,static,3063,94.622391,186.238844,0,1209,7.894221
0.85,29,nearest,3063,93.268475,188.917131,4,652,4.257264
0.85,29,naive_target_aware,3063,40.021238,165.280444,152,195,1.273262
0.85,29,engagement_g00_d0.0,3063,40.021238,165.280444,152,195,1.273262
0.85,29,engagement_g00_d0.25,3063,46.217530,165.280444,150,195,1.273262
0.85,29,engagement_g00_d0.5,3063,48.228166,167.626990,150,189,1.234084
0.85,29,engagement_g00_d1.0,3063,52.800116,177.094490,150,192,1.253673
0.85,29,engagement_g00_d2.0,3063,60.828139,178.517111,150,182,1.188377
0.85,29,engagement_g00_d5.0,3063,85.810670,183.924439,148,193,1.260202
0.85,29,engagement_g00_d10.0,3063,98.031661,183.675226,61,369,2.409403
0.85,29,engagement_g05_d0.0,3063,41.192449,165.280444,152,194,1.266732
0.85,29,engagement_g05_d0.25,3063,46.363763,165.280444,150,195,1.273262
0.85,29,engagement_g05_d0.5,3063,48.374400,169.925553,150,189,1.234084
0.85,29,engagement_g05_d1.0,3063,52.800116,177.094490,150,192,1.253673
0.85,29,engagement_g05_d2.0,3063,60.828139,178.517111,150,182,1.188377
0.85,29,engagement_g05_d5.0,3063,85.810670,183.924439,148,193,1.260202
0.85,29,engagement_g05_d10.0,3063,102.168803,183.924439,50,530,3.460659
0.85,29,oracle_a1,3063,9.313420,52.188610,603,325,2.122103
0.85,30,static,2933,104.925531,189.082593,0,1171,7.984998
0.85,30,nearest,2933,98.042951,185.901848,12,1699,11.585407
0.85,30,naive_target_aware,2933,47.753788,174.928036,152,213,1.452438
0.85,30,engagement_g00_d0.0,2933,47.753788,174.928036,152,213,1.452438
0.85,30,engagement_g00_d0.25,2933,55.383295,177.399181,150,214,1.459257
0.85,30,engagement_g00_d0.5,2933,58.127618,177.749561,150,212,1.445619
0.85,30,engagement_g00_d1.0,2933,62.911282,181.445079,150,216,1.472895
0.85,30,engagement_g00_d2.0,2933,71.880471,182.088827,150,211,1.438800
0.85,30,engagement_g00_d5.0,2933,103.832757,196.344076,148,205,1.397886
0.85,30,engagement_g00_d10.0,2933,120.792758,197.381945,63,335,2.284350
0.85,30,engagement_g05_d0.0,2933,48.870876,174.928036,152,215,1.466076
0.85,30,engagement_g05_d0.25,2933,55.570464,177.399181,150,214,1.459257
0.85,30,engagement_g05_d0.5,2933,58.276362,177.749561,150,212,1.445619
0.85,30,engagement_g05_d1.0,2933,62.951026,181.445079,150,216,1.472895
0.85,30,engagement_g05_d2.0,2933,71.880471,182.088827,150,211,1.438800
0.85,30,engagement_g05_d5.0,2933,103.477734,196.344076,147,205,1.397886
0.85,30,engagement_g05_d10.0,2933,121.079046,197.381945,58,352,2.400273
0.85,30,oracle_a1,2933,11.501288,65.221478,521,222,1.513808
0.7,1,static,3072,93.298614,184.634696,0,1224,7.968750
0.7,1,nearest,3072,96.123357,192.868599,25,629,4.095052
0.7,1,naive_target_aware,3072,47.475798,169.047569,167,183,1.191406
0.7,1,engagement_g00_d0.0,3072,47.475798,169.047569,167,183,1.191406
0.7,1,engagement_g00_d0.25,3072,51.780539,178.795416,155,187,1.217448
0.7,1,engagement_g00_d0.5,3072,53.670659,179.305450,153,186,1.210938
0.7,1,engagement_g00_d1.0,3072,56.422420,180.902468,151,189,1.230469
0.7,1,engagement_g00_d2.0,3072,62.665404,184.634696,151,192,1.250000
0.7,1,engagement_g00_d5.0,3072,77.838347,184.634696,148,203,1.321615
0.7,1,engagement_g00_d10.0,3072,96.330815,184.634696,61,275,1.790365
0.7,1,engagement_g05_d0.0,3072,50.336306,177.416116,151,189,1.230469
0.7,1,engagement_g05_d0.25,3072,52.725173,179.305450,149,187,1.217448
0.7,1,engagement_g05_d0.5,3072,54.110885,179.305450,149,186,1.210938
0.7,1,engagement_g05_d1.0,3072,56.517921,182.673446,149,189,1.230469
0.7,1,engagement_g05_d2.0,3072,62.305922,184.634696,149,192,1.250000
0.7,1,engagement_g05_d5.0,3072,78.683527,184.634696,143,214,1.393229
0.7,1,engagement_g05_d10.0,3072,99.734273,188.667076,40,394,2.565104
0.7,1,oracle_a1,3072,15.017813,60.991855,976,328,2.135417
0.7,2,static,3076,97.007522,187.852690,0,1260,8.192458
0.7,2,nearest,3076,89.320875,190.464828,5,1206,7.841352
0.7,2,naive_target_aware,3076,54.936778,190.464828,168,198,1.287386
0.7,2,engagement_g00_d0.0,3076,54.936778,190.464828,168,198,1.287386
0.7,2,engagement_g00_d0.25,3076,61.568512,193.294707,157,194,1.261378
0.7,2,engagement_g00_d0.5,3076,63.394680,193.819742,157,195,1.267880
0.7,2,engagement_g00_d1.0,3076,66.346487,195.394846,154,192,1.248375
0.7,2,engagement_g00_d2.0,3076,74.324957,195.394846,150,201,1.306892
0.7,2,engagement_g00_d5.0,3076,96.043041,198.371029,146,213,1.384915
0.7,2,engagement_g00_d10.0,3076,105.244580,191.478106,59,393,2.555267
0.7,2,engagement_g05_d0.0,3076,58.739956,191.712240,151,195,1.267880
0.7,2,engagement_g05_d0.25,3076,62.589941,193.294707,151,189,1.228869
0.7,2,engagement_g05_d0.5,3076,64.228302,195.394846,150,188,1.222367
0.7,2,engagement_g05_d1.0,3076,67.008544,195.394846,149,192,1.248375
0.7,2,engagement_g05_d2.0,3076,74.710042,195.394846,148,201,1.306892
0.7,2,engagement_g05_d5.0,3076,95.401089,198.371029,141,224,1.456437
0.7,2,engagement_g05_d10.0,3076,107.006290,191.478106,31,656,4.265280
0.7,2,oracle_a1,3076,15.558655,67.477678,961,314,2.041612
0.7,3,static,2993,95.426920,191.259772,0,620,4.143000
0.7,3,nearest,2993,90.930599,175.873447,5,1175,7.851654
0.7,3,naive_target_aware,2993,53.685799,179.525776,162,181,1.209489
0.7,3,engagement_g00_d0.0,2993,53.685799,179.525776,162,181,1.209489
0.7,3,engagement_g00_d0.25,2993,58.932757,181.556404,158,181,1.209489
0.7,3,engagement_g00_d0.5,2993,60.683238,184.089134,157,177,1.182760
0.7,3,engagement_g00_d1.0,2993,63.883240,185.560987,155,170,1.135984
0.7,3,engagement_g00_d2.0,2993,71.265758,185.560987,151,175,1.169395
0.7,3,engagement_g00_d5.0,2993,92.336485,187.716955,147,185,1.236218
0.7,3,engagement_g00_d10.0,2993,101.054856,185.560987,57,265,1.770799
0.7,3,engagement_g05_d0.0,2993,58.753081,184.089134,156,177,1.182760
0.7,3,engagement_g05_d0.25,2993,60.983863,185.560987,150,185,1.236218
0.7,3,engagement_g05_d0.5,2993,62.198081,185.560987,149,186,1.242900
0.7,3,engagement_g05_d1.0,2993,65.050402,185.560987,149,176,1.176078
0.7,3,engagement_g05_d2.0,2993,72.109412,185.560987,149,181,1.209489
0.7,3,engagement_g05_d5.0,2993,92.791832,186.923839,143,196,1.309723
0.7,3,engagement_g05_d10.0,2993,104.506904,181.929805,30,313,2.091547
0.7,3,oracle_a1,2993,16.342900,64.078565,899,284,1.897761
0.7,4,static,2947,101.990230,193.697416,0,606,4.112657
0.7,4,nearest,2947,99.189437,189.576396,4,606,4.112657
0.7,4,naive_target_aware,2947,54.144022,177.832987,156,218,1.479471
0.7,4,engagement_g00_d0.0,2947,54.144022,177.832987,156,218,1.479471
0.7,4,engagement_g00_d0.25,2947,59.297326,179.622313,152,214,1.452324
0.7,4,engagement_g00_d0.5,2947,61.050391,181.651791,152,213,1.445538
0.7,4,engagement_g00_d1.0,2947,63.949452,182.201976,152,214,1.452324
0.7,4,engagement_g00_d2.0,2947,71.629505,187.741064,150,216,1.465898
0.7,4,engagement_g00_d5.0,2947,94.556308,193.368367,148,217,1.472684
0.7,4,engagement_g00_d10.0,2947,110.907281,195.798390,63,319,2.164913
0.7,4,engagement_g05_d0.0,2947,59.141036,179.626370,151,206,1.398032
0.7,4,engagement_g05_d0.25,2947,61.658117,181.651791,151,205,1.391245
0.7,4,engagement_g05_d0.5,2947,63.054074,182.201976,151,205,1.391245
0.7,4,engagement_g05_d1.0,2947,65.364510,183.504948,150,205,1.391245
0.7,4,engagement_g05_d2.0,2947,72.224527,188.048308,150,210,1.425178
0.7,4,engagement_g05_d5.0,2947,94.857882,193.368367,143,251,1.703427
0.7,4,engagement_g05_d10.0,2947,104.837064,193.697416,35,377,2.558534
0.7,4,oracle_a1,2947,14.694471,63.403429,1017,238,1.615202
0.7,5,static,2961,101.075263,188.688177,0,1225,8.274232
0.7,5,nearest,2961,101.057000,185.158119,6,626,4.228301
0.7,5,naive_target_aware,2961,57.535094,180.936103,169,193,1.303614
0.7,5,engagement_g00_d0.0,2961,57.535094,180.936103,169,193,1.303614
0.7,5,engagement_g00_d0.25,2961,62.943238,185.158119,152,196,1.323877
0.7,5,engagement_g00_d0.5,2961,65.039104,185.423886,150,192,1.296859
0.7,5,engagement_g00_d1.0,2961,68.192740,187.323161,150,186,1.256332
0.7,5,engagement_g00_d2.0,2961,75.869673,192.376458,149,190,1.283350
0.7,5,engagement_g00_d5.0,2961,99.136169,196.075920,148,197,1.330632
0.7,5,engagement_g00_d10.0,2961,103.883456,188.688177,59,293,1.979061
0.7,5,engagement_g05_d0.0,2961,62.838587,180.936103,151,179,1.209051
0.7,5,engagement_g05_d0.25,2961,65.122199,185.158119,148,177,1.195542
0.7,5,engagement_g05_d0.5,2961,66.781917,185.423886,148,176,1.188788
0.7,5,engagement_g05_d1.0,2961,69.207768,187.323161,148,179,1.209051
0.7,5,engagement_g05_d2.0,2961,76.195035,192.376458,146,181,1.222560
0.7,5,engagement_g05_d5.0,2961,98.206533,196.075920,141,199,1.344140
0.7,5,engagement_g05_d10.0,2961,109.175323,198.889506,28,380,2.566700
0.7,5,oracle_a1,2961,17.041772,69.657110,913,237,1.600811
0.7,6,static,2952,101.879547,189.900942,0,1121,7.594851
0.7,6,nearest,2952,107.041237,191.861847,4,1789,12.120596
0.7,6,naive_target_aware,2952,51.973545,185.829266,158,195,1.321138
0.7,6,engagement_g00_d0.0,2952,51.973545,185.829266,158,195,1.321138
0.7,6,engagement_g00_d0.25,2952,57.304355,188.810993,152,194,1.314363
0.7,6,engagement_g00_d0.5,2952,58.743178,189.730532,150,195,1.321138
0.7,6,engagement_g00_d1.0,2952,62.608404,189.900942,150,194,1.314363
0.7,6,engagement_g00_d2.0,2952,69.686074,189.900942,150,196,1.327913
0.7,6,engagement_g00_d5.0,2952,89.286864,194.665214,147,197,1.334688
0.7,6,engagement_g00_d10.0,2952,102.431151,194.665214,60,337,2.283198
0.7,6,engagement_g05_d0.0,2952,56.727148,187.753451,151,194,1.314363
0.7,6,engagement_g05_d0.25,2952,59.121541,189.730532,150,193,1.307588
0.7,6,engagement_g05_d0.5,2952,59.979978,189.900942,150,193,1.307588
0.7,6,engagement_g05_d1.0,2952,63.142171,189.900942,149,194,1.314363
0.7,6,engagement_g05_d2.0,2952,70.156632,189.900942,149,196,1.327913
0.7,6,engagement_g05_d5.0,2952,89.678583,197.055575,141,210,1.422764
0.7,6,engagement_g05_d10.0,2952,102.685921,194.440639,32,580,3.929539
0.7,6,oracle_a1,2952,15.142107,70.330017,918,519,3.516260
0.7,7,static,2971,112.415223,194.999538,0,1186,7.983844
0.7,7,nearest,2971,106.327140,190.860806,5,1156,7.781892
0.7,7,naive_target_aware,2971,56.483706,191.524629,165,245,1.649276
0.7,7,engagement_g00_d0.0,2971,56.483706,191.524629,165,245,1.649276
0.7,7,engagement_g00_d0.25,2971,61.537530,193.018501,155,242,1.629081
0.7,7,engagement_g00_d0.5,2971,63.549405,193.018501,154,240,1.615618
0.7,7,engagement_g00_d1.0,2971,67.265089,193.018501,151,247,1.662740
0.7,7,engagement_g00_d2.0,2971,75.988673,193.345003,150,240,1.615618
